VARIABLES= "X", "Y", "Z", "CP"
ZONE F=POINT, I= 129 J=  21
  0.118509E+02  0.513487E-01  0.138772E+01  0.107708E+01
  0.118449E+02  0.718379E-01  0.138787E+01  0.112539E+01
  0.118427E+02  0.925563E-01  0.138813E+01  0.109857E+01
  0.118444E+02  0.113291E+00  0.138848E+01  0.997087E+00
  0.118500E+02  0.133944E+00  0.138891E+01  0.838011E+00
  0.118594E+02  0.154370E+00  0.138941E+01  0.647183E+00
  0.118727E+02  0.174429E+00  0.138999E+01  0.449217E+00
  0.118899E+02  0.193978E+00  0.139069E+01  0.261671E+00
  0.119110E+02  0.212876E+00  0.139151E+01  0.931056E-01
  0.119359E+02  0.230979E+00  0.139250E+01 -0.548603E-01
  0.119648E+02  0.248145E+00  0.139365E+01 -0.183420E+00
  0.119975E+02  0.264228E+00  0.139495E+01 -0.291308E+00
  0.120339E+02  0.279079E+00  0.139637E+01 -0.373190E+00
  0.120742E+02  0.292815E+00  0.139789E+01 -0.429391E+00
  0.121182E+02  0.305593E+00  0.139946E+01 -0.469618E+00
  0.121659E+02  0.317519E+00  0.140104E+01 -0.490552E+00
  0.122171E+02  0.328760E+00  0.140256E+01 -0.505006E+00
  0.122718E+02  0.339353E+00  0.140400E+01 -0.525471E+00
  0.123300E+02  0.349299E+00  0.140529E+01 -0.539512E+00
  0.123915E+02  0.358607E+00  0.140640E+01 -0.542908E+00
  0.124564E+02  0.367333E+00  0.140728E+01 -0.533848E+00
  0.125246E+02  0.375546E+00  0.140789E+01 -0.509153E+00
  0.125959E+02  0.383316E+00  0.140823E+01 -0.459527E+00
  0.126705E+02  0.390715E+00  0.140828E+01 -0.387746E+00
  0.127488E+02  0.397849E+00  0.140846E+01 -0.385559E+00
  0.128330E+02  0.404899E+00  0.141017E+01 -0.429286E+00
  0.129227E+02  0.411824E+00  0.141198E+01 -0.438367E+00
  0.130181E+02  0.418718E+00  0.141390E+01 -0.442300E+00
  0.131194E+02  0.425613E+00  0.141592E+01 -0.444509E+00
  0.132270E+02  0.432412E+00  0.141802E+01 -0.444057E+00
  0.133408E+02  0.439159E+00  0.142017E+01 -0.442600E+00
  0.134611E+02  0.445863E+00  0.142232E+01 -0.440421E+00
  0.135877E+02  0.452302E+00  0.142441E+01 -0.431801E+00
  0.137208E+02  0.458480E+00  0.142639E+01 -0.406294E+00
  0.138602E+02  0.464221E+00  0.142819E+01 -0.398819E+00
  0.140059E+02  0.469301E+00  0.143048E+01 -0.430415E+00
  0.141576E+02  0.473531E+00  0.143272E+01 -0.468485E+00
  0.143148E+02  0.476674E+00  0.143475E+01 -0.500342E+00
  0.144772E+02  0.478517E+00  0.143652E+01 -0.524653E+00
  0.146440E+02  0.478756E+00  0.143798E+01 -0.540683E+00
  0.148148E+02  0.477356E+00  0.143907E+01 -0.547969E+00
  0.149890E+02  0.474077E+00  0.143974E+01 -0.545066E+00
  0.151658E+02  0.469001E+00  0.143992E+01 -0.531150E+00
  0.153444E+02  0.462096E+00  0.143951E+01 -0.505797E+00
  0.155239E+02  0.453574E+00  0.143837E+01 -0.468635E+00
  0.157036E+02  0.443621E+00  0.143638E+01 -0.418768E+00
  0.158824E+02  0.432586E+00  0.143346E+01 -0.353957E+00
  0.160594E+02  0.420812E+00  0.142961E+01 -0.312003E+00
  0.162344E+02  0.408660E+00  0.142728E+01 -0.310208E+00
  0.164057E+02  0.396421E+00  0.142388E+01 -0.311749E+00
  0.165724E+02  0.384329E+00  0.141934E+01 -0.303701E+00
  0.167338E+02  0.372547E+00  0.141386E+01 -0.290758E+00
  0.168890E+02  0.361137E+00  0.140768E+01 -0.277173E+00
  0.170374E+02  0.350207E+00  0.140103E+01 -0.265662E+00
  0.171782E+02  0.339665E+00  0.139408E+01 -0.256658E+00
  0.173108E+02  0.329401E+00  0.138699E+01 -0.248309E+00
  0.174347E+02  0.319196E+00  0.137986E+01 -0.237905E+00
  0.175495E+02  0.309024E+00  0.137278E+01 -0.223307E+00
  0.176548E+02  0.298854E+00  0.136581E+01 -0.202469E+00
  0.177506E+02  0.288693E+00  0.135900E+01 -0.174018E+00
  0.178366E+02  0.278747E+00  0.135246E+01 -0.138914E+00
  0.179130E+02  0.269133E+00  0.134628E+01 -0.978241E-01
  0.179800E+02  0.259795E+00  0.134050E+01 -0.509677E-01
  0.180380E+02  0.250782E+00  0.133561E+01 -0.284566E-02
  0.180876E+02  0.242589E+00  0.133186E+01  0.402933E-01
  0.181292E+02  0.235558E+00  0.132859E+01  0.761418E-01
  0.181638E+02  0.229771E+00  0.132584E+01  0.116804E+00
  0.181641E+02  0.239075E+00  0.166892E+01  0.126020E+00
  0.181309E+02  0.243227E+00  0.167057E+01  0.179151E+00
  0.180908E+02  0.248378E+00  0.167253E+01  0.222138E+00
  0.180432E+02  0.254231E+00  0.167478E+01  0.263699E+00
  0.179875E+02  0.259953E+00  0.167790E+01  0.294307E+00
  0.179230E+02  0.264506E+00  0.168166E+01  0.310620E+00
  0.178496E+02  0.267606E+00  0.168564E+01  0.316651E+00
  0.177669E+02  0.269265E+00  0.168982E+01  0.317221E+00
  0.176749E+02  0.269018E+00  0.169418E+01  0.312849E+00
  0.175736E+02  0.266298E+00  0.169865E+01  0.302272E+00
  0.174632E+02  0.260875E+00  0.170321E+01  0.285580E+00
  0.173440E+02  0.252685E+00  0.170787E+01  0.263638E+00
  0.172164E+02  0.241745E+00  0.171261E+01  0.237062E+00
  0.170810E+02  0.228129E+00  0.171746E+01  0.206262E+00
  0.169383E+02  0.212106E+00  0.172244E+01  0.172027E+00
  0.167891E+02  0.194054E+00  0.172755E+01  0.135479E+00
  0.166341E+02  0.174317E+00  0.173277E+01  0.972501E-01
  0.164742E+02  0.153284E+00  0.173807E+01  0.577889E-01
  0.163102E+02  0.131309E+00  0.174344E+01  0.181018E-01
  0.161430E+02  0.108848E+00  0.174878E+01 -0.199753E-01
  0.159734E+02  0.861116E-01  0.175361E+01 -0.542317E-01
  0.158024E+02  0.634188E-01  0.175817E+01 -0.836633E-01
  0.156307E+02  0.410379E-01  0.176246E+01 -0.109400E+00
  0.154594E+02  0.191176E-01  0.176649E+01 -0.133034E+00
  0.152892E+02 -0.209212E-02  0.177019E+01 -0.155222E+00
  0.151210E+02 -0.224142E-01  0.177370E+01 -0.176247E+00
  0.149554E+02 -0.416904E-01  0.177696E+01 -0.196539E+00
  0.147932E+02 -0.597822E-01  0.177998E+01 -0.216439E+00
  0.146350E+02 -0.765124E-01  0.178273E+01 -0.235629E+00
  0.144812E+02 -0.917117E-01  0.178519E+01 -0.253641E+00
  0.143324E+02 -0.105311E+00  0.178741E+01 -0.271000E+00
  0.141890E+02 -0.117280E+00  0.178930E+01 -0.288312E+00
  0.140511E+02 -0.127515E+00  0.179085E+01 -0.304975E+00
  0.139185E+02 -0.136183E+00  0.179075E+01 -0.317124E+00
  0.137918E+02 -0.143165E+00  0.179040E+01 -0.321751E+00
  0.136710E+02 -0.148522E+00  0.178966E+01 -0.321065E+00
  0.135564E+02 -0.152338E+00  0.178874E+01 -0.317943E+00
  0.134478E+02 -0.154694E+00  0.178760E+01 -0.313285E+00
  0.133451E+02 -0.155687E+00  0.178627E+01 -0.307059E+00
  0.132481E+02 -0.155442E+00  0.178477E+01 -0.299592E+00
  0.131567E+02 -0.154099E+00  0.178315E+01 -0.291476E+00
  0.130707E+02 -0.151770E+00  0.178141E+01 -0.282902E+00
  0.129897E+02 -0.148541E+00  0.177960E+01 -0.273881E+00
  0.129133E+02 -0.144514E+00  0.177754E+01 -0.263543E+00
  0.128403E+02 -0.139681E+00  0.177532E+01 -0.250632E+00
  0.127703E+02 -0.134048E+00  0.177305E+01 -0.235311E+00
  0.127036E+02 -0.127649E+00  0.177075E+01 -0.218332E+00
  0.126402E+02 -0.120484E+00  0.176849E+01 -0.199564E+00
  0.125799E+02 -0.112558E+00  0.176615E+01 -0.177819E+00
  0.125230E+02 -0.103861E+00  0.176380E+01 -0.152293E+00
  0.124695E+02 -0.944326E-01  0.176148E+01 -0.124015E+00
  0.124194E+02 -0.843316E-01  0.175916E+01 -0.979986E-01
  0.123727E+02 -0.735639E-01  0.175687E+01 -0.702439E-01
  0.123294E+02 -0.620138E-01  0.175460E+01 -0.335375E-01
  0.122897E+02 -0.495426E-01  0.175235E+01  0.144922E-01
  0.122535E+02 -0.360122E-01  0.175009E+01  0.788130E-01
  0.122208E+02 -0.213642E-01  0.174784E+01  0.160055E+00
  0.121916E+02 -0.569669E-02  0.174561E+01  0.254299E+00
  0.121661E+02  0.108729E-01  0.174342E+01  0.356162E+00
  0.121441E+02  0.282265E-01  0.174129E+01  0.459624E+00
  0.121259E+02  0.462531E-01  0.173930E+01  0.557118E+00
  0.121113E+02  0.648190E-01  0.173731E+01  0.637989E+00
  0.121004E+02  0.838130E-01  0.173543E+01  0.690318E+00
  0.120933E+02  0.103115E+00  0.173367E+01  0.703094E+00
  0.120898E+02  0.122603E+00  0.173201E+01  0.668138E+00
  0.120902E+02  0.142156E+00  0.173049E+01  0.583601E+00
  0.120943E+02  0.161642E+00  0.172909E+01  0.455822E+00
  0.121021E+02  0.180926E+00  0.172782E+01  0.297434E+00
  0.121138E+02  0.199882E+00  0.172678E+01  0.123059E+00
  0.121292E+02  0.218365E+00  0.172584E+01 -0.533240E-01
  0.121484E+02  0.236251E+00  0.172512E+01 -0.220704E+00
  0.121714E+02  0.253406E+00  0.172466E+01 -0.371292E+00
  0.121983E+02  0.269695E+00  0.172446E+01 -0.498589E+00
  0.122289E+02  0.284983E+00  0.172452E+01 -0.593918E+00
  0.122633E+02  0.299154E+00  0.172483E+01 -0.649422E+00
  0.123014E+02  0.312266E+00  0.172531E+01 -0.668901E+00
  0.123432E+02  0.324467E+00  0.172594E+01 -0.667825E+00
  0.123885E+02  0.335904E+00  0.172665E+01 -0.646538E+00
  0.124373E+02  0.346709E+00  0.172738E+01 -0.622831E+00
  0.124896E+02  0.356913E+00  0.172808E+01 -0.609494E+00
  0.125453E+02  0.366519E+00  0.172878E+01 -0.591107E+00
  0.126042E+02  0.375525E+00  0.172927E+01 -0.566538E+00
  0.126664E+02  0.383985E+00  0.172960E+01 -0.537688E+00
  0.127317E+02  0.391961E+00  0.172973E+01 -0.507739E+00
  0.128002E+02  0.399517E+00  0.172963E+01 -0.481254E+00
  0.128718E+02  0.406714E+00  0.172929E+01 -0.465807E+00
  0.129470E+02  0.413651E+00  0.172909E+01 -0.462684E+00
  0.130280E+02  0.420498E+00  0.173034E+01 -0.460369E+00
  0.131141E+02  0.427213E+00  0.173170E+01 -0.453768E+00
  0.132058E+02  0.433880E+00  0.173316E+01 -0.447581E+00
  0.133033E+02  0.440522E+00  0.173473E+01 -0.442513E+00
  0.134067E+02  0.447046E+00  0.173638E+01 -0.437236E+00
  0.135162E+02  0.453486E+00  0.173809E+01 -0.432516E+00
  0.136319E+02  0.459844E+00  0.173981E+01 -0.428346E+00
  0.137539E+02  0.465913E+00  0.174150E+01 -0.423939E+00
  0.138820E+02  0.471691E+00  0.174310E+01 -0.424509E+00
  0.140162E+02  0.477012E+00  0.174455E+01 -0.438276E+00
  0.141566E+02  0.481671E+00  0.174651E+01 -0.462209E+00
  0.143027E+02  0.485494E+00  0.174845E+01 -0.486459E+00
  0.144541E+02  0.488257E+00  0.175023E+01 -0.506991E+00
  0.146105E+02  0.489759E+00  0.175182E+01 -0.522074E+00
  0.147713E+02  0.489746E+00  0.175319E+01 -0.530341E+00
  0.149360E+02  0.488174E+00  0.175427E+01 -0.530807E+00
  0.151040E+02  0.484822E+00  0.175504E+01 -0.521972E+00
  0.152745E+02  0.479767E+00  0.175541E+01 -0.503220E+00
  0.154467E+02  0.472975E+00  0.175533E+01 -0.474714E+00
  0.156199E+02  0.464655E+00  0.175464E+01 -0.437440E+00
  0.157931E+02  0.454959E+00  0.175326E+01 -0.394118E+00
  0.159656E+02  0.444216E+00  0.175110E+01 -0.351868E+00
  0.161364E+02  0.432732E+00  0.174815E+01 -0.322705E+00
  0.163052E+02  0.420840E+00  0.174671E+01 -0.306758E+00
  0.164704E+02  0.408814E+00  0.174434E+01 -0.293281E+00
  0.166312E+02  0.396868E+00  0.174087E+01 -0.278608E+00
  0.167868E+02  0.385187E+00  0.173664E+01 -0.263807E+00
  0.169364E+02  0.373809E+00  0.173179E+01 -0.250020E+00
  0.170794E+02  0.362857E+00  0.172651E+01 -0.238295E+00
  0.172151E+02  0.352269E+00  0.172099E+01 -0.228352E+00
  0.173429E+02  0.341966E+00  0.171535E+01 -0.218791E+00
  0.174623E+02  0.331885E+00  0.170975E+01 -0.208291E+00
  0.175729E+02  0.321948E+00  0.170424E+01 -0.195160E+00
  0.176743E+02  0.312096E+00  0.169888E+01 -0.177478E+00
  0.177664E+02  0.302339E+00  0.169363E+01 -0.154519E+00
  0.178492E+02  0.292862E+00  0.168871E+01 -0.127505E+00
  0.179227E+02  0.283797E+00  0.168412E+01 -0.962373E-01
  0.179872E+02  0.275031E+00  0.167990E+01 -0.573572E-01
  0.180430E+02  0.266618E+00  0.167645E+01 -0.109331E-01
  0.180907E+02  0.258985E+00  0.167399E+01  0.368270E-01
  0.181307E+02  0.252442E+00  0.167184E+01  0.787455E-01
  0.181640E+02  0.247057E+00  0.167003E+01  0.126213E+00
  0.181643E+02  0.260649E+00  0.214283E+01  0.129930E+00
  0.181329E+02  0.264276E+00  0.214379E+01  0.182130E+00
  0.180951E+02  0.268778E+00  0.214493E+01  0.224182E+00
  0.180501E+02  0.273897E+00  0.214624E+01  0.265137E+00
  0.179974E+02  0.278910E+00  0.214833E+01  0.296040E+00
  0.179366E+02  0.282910E+00  0.215108E+01  0.313416E+00
  0.178671E+02  0.285643E+00  0.215412E+01  0.320828E+00
  0.177890E+02  0.287106E+00  0.215745E+01  0.322902E+00
  0.177020E+02  0.286881E+00  0.216105E+01  0.320123E+00
  0.176062E+02  0.284454E+00  0.216491E+01  0.311246E+00
  0.175019E+02  0.279604E+00  0.216902E+01  0.296382E+00
  0.173892E+02  0.272252E+00  0.217338E+01  0.276454E+00
  0.172686E+02  0.262388E+00  0.217799E+01  0.252013E+00
  0.171406E+02  0.250062E+00  0.218286E+01  0.223373E+00
  0.170059E+02  0.235495E+00  0.218800E+01  0.191369E+00
  0.168649E+02  0.219012E+00  0.219339E+01  0.157073E+00
  0.167186E+02  0.200918E+00  0.219900E+01  0.121260E+00
  0.165676E+02  0.181570E+00  0.220478E+01  0.844891E-01
  0.164128E+02  0.161302E+00  0.221073E+01  0.476341E-01
  0.162551E+02  0.140541E+00  0.221675E+01  0.117980E-01
  0.160951E+02  0.119517E+00  0.222239E+01 -0.223417E-01
  0.159338E+02  0.985390E-01  0.222787E+01 -0.540931E-01
  0.157721E+02  0.778857E-01  0.223309E+01 -0.832409E-01
  0.156107E+02  0.577286E-01  0.223821E+01 -0.110222E+00
  0.154505E+02  0.383233E-01  0.224315E+01 -0.135175E+00
  0.152922E+02  0.198326E-01  0.224789E+01 -0.158315E+00
  0.151365E+02  0.241598E-02  0.225244E+01 -0.180160E+00
  0.149840E+02 -0.138037E-01  0.225677E+01 -0.201065E+00
  0.148353E+02 -0.286753E-01  0.226084E+01 -0.220711E+00
  0.146909E+02 -0.420664E-01  0.226461E+01 -0.238684E+00
  0.145513E+02 -0.539325E-01  0.226808E+01 -0.255401E+00
  0.144166E+02 -0.642648E-01  0.227117E+01 -0.271035E+00
  0.142873E+02 -0.729970E-01  0.227384E+01 -0.285085E+00
  0.141628E+02 -0.802923E-01  0.227492E+01 -0.296931E+00
  0.140439E+02 -0.860679E-01  0.227562E+01 -0.305880E+00
  0.139307E+02 -0.903873E-01  0.227590E+01 -0.311692E+00
  0.138231E+02 -0.933466E-01  0.227581E+01 -0.314694E+00
  0.137212E+02 -0.950216E-01  0.227535E+01 -0.315087E+00
  0.136247E+02 -0.955001E-01  0.227458E+01 -0.312918E+00
  0.135336E+02 -0.948922E-01  0.227352E+01 -0.308737E+00
  0.134476E+02 -0.933269E-01  0.227221E+01 -0.303342E+00
  0.133667E+02 -0.909010E-01  0.227069E+01 -0.297015E+00
  0.132904E+02 -0.876890E-01  0.226898E+01 -0.289657E+00
  0.132184E+02 -0.837754E-01  0.226697E+01 -0.280900E+00
  0.131495E+02 -0.791428E-01  0.226471E+01 -0.270534E+00
  0.130836E+02 -0.737922E-01  0.226232E+01 -0.258827E+00
  0.130205E+02 -0.677529E-01  0.225981E+01 -0.245847E+00
  0.129604E+02 -0.610295E-01  0.225719E+01 -0.230897E+00
  0.129034E+02 -0.536074E-01  0.225448E+01 -0.212540E+00
  0.128494E+02 -0.454843E-01  0.225168E+01 -0.189845E+00
  0.127986E+02 -0.366937E-01  0.224884E+01 -0.163802E+00
  0.127509E+02 -0.272861E-01  0.224592E+01 -0.139311E+00
  0.127063E+02 -0.172659E-01  0.224297E+01 -0.112357E+00
  0.126650E+02 -0.653070E-02  0.223995E+01 -0.758254E-01
  0.126269E+02  0.504250E-02  0.223686E+01 -0.274313E-01
  0.125920E+02  0.175768E-01  0.223366E+01  0.375349E-01
  0.125604E+02  0.311243E-01  0.223036E+01  0.119595E+00
  0.125321E+02  0.455970E-01  0.222698E+01  0.214881E+00
  0.125070E+02  0.608896E-01  0.222357E+01  0.317938E+00
  0.124854E+02  0.768961E-01  0.222014E+01  0.422435E+00
  0.124672E+02  0.935168E-01  0.221679E+01  0.520217E+00
  0.124524E+02  0.110630E+00  0.221343E+01  0.599831E+00
  0.124411E+02  0.128136E+00  0.221014E+01  0.648192E+00
  0.124333E+02  0.145925E+00  0.220695E+01  0.653188E+00
  0.124290E+02  0.163886E+00  0.220387E+01  0.606377E+00
  0.124283E+02  0.181909E+00  0.220095E+01  0.506565E+00
  0.124311E+02  0.199875E+00  0.219817E+01  0.361659E+00
  0.124376E+02  0.217666E+00  0.219557E+01  0.186169E+00
  0.124476E+02  0.235163E+00  0.219316E+01 -0.370998E-02
  0.124613E+02  0.252246E+00  0.219101E+01 -0.193053E+00
  0.124786E+02  0.268797E+00  0.218913E+01 -0.370572E+00
  0.124996E+02  0.284696E+00  0.218757E+01 -0.528696E+00
  0.125244E+02  0.299825E+00  0.218641E+01 -0.661545E+00
  0.125527E+02  0.314051E+00  0.218550E+01 -0.755868E+00
  0.125846E+02  0.327276E+00  0.218490E+01 -0.802302E+00
  0.126201E+02  0.339551E+00  0.218457E+01 -0.808141E+00
  0.126592E+02  0.351009E+00  0.218444E+01 -0.790195E+00
  0.127016E+02  0.361785E+00  0.218444E+01 -0.747285E+00
  0.127474E+02  0.371996E+00  0.218453E+01 -0.703454E+00
  0.127965E+02  0.381671E+00  0.218463E+01 -0.677522E+00
  0.128488E+02  0.390803E+00  0.218472E+01 -0.650224E+00
  0.129043E+02  0.399398E+00  0.218473E+01 -0.620292E+00
  0.129628E+02  0.407496E+00  0.218463E+01 -0.590460E+00
  0.130244E+02  0.415152E+00  0.218438E+01 -0.563430E+00
  0.130890E+02  0.422417E+00  0.218394E+01 -0.540716E+00
  0.131566E+02  0.429342E+00  0.218331E+01 -0.522551E+00
  0.132276E+02  0.436013E+00  0.218282E+01 -0.507593E+00
  0.133040E+02  0.442586E+00  0.218366E+01 -0.493523E+00
  0.133854E+02  0.449017E+00  0.218462E+01 -0.480181E+00
  0.134720E+02  0.455372E+00  0.218569E+01 -0.469578E+00
  0.135641E+02  0.461667E+00  0.218685E+01 -0.461765E+00
  0.136618E+02  0.467812E+00  0.218810E+01 -0.455590E+00
  0.137653E+02  0.473826E+00  0.218942E+01 -0.452161E+00
  0.138747E+02  0.479702E+00  0.219075E+01 -0.452343E+00
  0.139899E+02  0.485255E+00  0.219207E+01 -0.455933E+00
  0.141111E+02  0.490471E+00  0.219332E+01 -0.464536E+00
  0.142380E+02  0.495202E+00  0.219446E+01 -0.478064E+00
  0.143708E+02  0.499270E+00  0.219608E+01 -0.493149E+00
  0.145091E+02  0.502517E+00  0.219773E+01 -0.506965E+00
  0.146524E+02  0.504744E+00  0.219928E+01 -0.518002E+00
  0.148004E+02  0.505780E+00  0.220069E+01 -0.524424E+00
  0.149527E+02  0.505406E+00  0.220194E+01 -0.524787E+00
  0.151086E+02  0.503582E+00  0.220299E+01 -0.518249E+00
  0.152676E+02  0.500119E+00  0.220381E+01 -0.503937E+00
  0.154291E+02  0.495090E+00  0.220434E+01 -0.482104E+00
  0.155922E+02  0.488460E+00  0.220452E+01 -0.453826E+00
  0.157562E+02  0.480407E+00  0.220423E+01 -0.421086E+00
  0.159204E+02  0.471065E+00  0.220337E+01 -0.387094E+00
  0.160837E+02  0.460722E+00  0.220188E+01 -0.355672E+00
  0.162455E+02  0.449632E+00  0.219973E+01 -0.328949E+00
  0.164054E+02  0.438097E+00  0.219904E+01 -0.305693E+00
  0.165619E+02  0.426356E+00  0.219756E+01 -0.284389E+00
  0.167142E+02  0.414610E+00  0.219519E+01 -0.264876E+00
  0.168615E+02  0.403024E+00  0.219209E+01 -0.247142E+00
  0.170032E+02  0.391666E+00  0.218845E+01 -0.231215E+00
  0.171386E+02  0.380656E+00  0.218443E+01 -0.217380E+00
  0.172670E+02  0.369976E+00  0.218010E+01 -0.205143E+00
  0.173880E+02  0.359592E+00  0.217575E+01 -0.193391E+00
  0.175009E+02  0.349478E+00  0.217145E+01 -0.181107E+00
  0.176055E+02  0.339587E+00  0.216726E+01 -0.166852E+00
  0.177014E+02  0.329887E+00  0.216321E+01 -0.149067E+00
  0.177885E+02  0.320407E+00  0.215937E+01 -0.127167E+00
  0.178668E+02  0.311302E+00  0.215577E+01 -0.101916E+00
  0.179363E+02  0.302684E+00  0.215246E+01 -0.729132E-01
  0.179972E+02  0.294463E+00  0.214948E+01 -0.373816E-01
  0.180500E+02  0.286683E+00  0.214721E+01  0.471208E-02
  0.180949E+02  0.279679E+00  0.214575E+01  0.481990E-01
  0.181328E+02  0.273691E+00  0.214449E+01  0.865497E-01
  0.181642E+02  0.268757E+00  0.214342E+01  0.129949E+00
  0.181645E+02  0.286872E+00  0.271886E+01  0.139920E+00
  0.181354E+02  0.289876E+00  0.271935E+01  0.185324E+00
  0.181003E+02  0.293607E+00  0.271990E+01  0.223025E+00
  0.180585E+02  0.297853E+00  0.272055E+01  0.260494E+00
  0.180096E+02  0.302022E+00  0.272190E+01  0.289496E+00
  0.179531E+02  0.305368E+00  0.272389E+01  0.306587E+00
  0.178886E+02  0.307668E+00  0.272623E+01  0.314786E+00
  0.178160E+02  0.308908E+00  0.272888E+01  0.318213E+00
  0.177352E+02  0.308721E+00  0.273187E+01  0.317253E+00
  0.176462E+02  0.306662E+00  0.273521E+01  0.310721E+00
  0.175492E+02  0.302518E+00  0.273890E+01  0.298666E+00
  0.174445E+02  0.296191E+00  0.274294E+01  0.281852E+00
  0.173325E+02  0.287643E+00  0.274734E+01  0.260683E+00
  0.172136E+02  0.276886E+00  0.275208E+01  0.235388E+00
  0.170885E+02  0.264090E+00  0.275718E+01  0.206660E+00
  0.169576E+02  0.249509E+00  0.276260E+01  0.175365E+00
  0.168217E+02  0.233402E+00  0.276830E+01  0.142200E+00
  0.166815E+02  0.216082E+00  0.277424E+01  0.107701E+00
  0.165379E+02  0.197865E+00  0.278041E+01  0.725984E-01
  0.163915E+02  0.179140E+00  0.278669E+01  0.378215E-01
  0.162432E+02  0.160158E+00  0.279270E+01  0.385484E-02
  0.160936E+02  0.141215E+00  0.279862E+01 -0.287994E-01
  0.159437E+02  0.122619E+00  0.280444E+01 -0.597594E-01
